global_ids,X,Y,Z,areas,gyrations,volumes,ax1s,ax2s,Train,Outlier
2g2DLYia99DRE1CqMEexKK,7.675,0.4,2.58,38.28533131,2.139930998,3.3379,11.46988565,0.641100991,train,1
0tIhQ6hmz02e5gznEed7Vt,0.254,0.66,3.2,3.13368,0.133702406,0.07452,42.05152979,1.794181506,train,1
1bbFHrU4DBhx4YioP6eGsS,0.4,7.38,2.58,37.41437679,2.018395148,3.31058,11.30145678,0.609680222,train,1
3Egy$LBd99weR14rW4bod7,1.226,0.324,4.668,10.530848,0.29833594,0.568436832,18.52597757,0.524835696,train,1
3NhaIUfh12PAdrGa$S3z$N,0.324,3.662,4.778,33.691992,1.000034166,1.965280464,17.14360501,0.508850612,train,1
0tIhQ6hmz02e5gznEed4SM,0.489,0.254,4.668,3.09626,0.084870981,0.069727608,44.40507984,1.217179005,train,1
3NhaIUfh12PAdrGa$S3ypg,0.324,3.498,4.778,32.149736,0.95272329,1.872182256,17.17233239,0.508883837,train,1
3Egy$LBd99weR14rW4bpo0,0.516,0.324,4.668,4.010208,0.097993197,0.175074112,22.90577376,0.559724084,train,1
3oeO4lAA90puwFjDcYULES,0.4,7.38,2.58,37.41437679,2.018395148,3.31058,11.30145678,0.609680222,train,1
3NhaIUfh12PAdrGa$S3zoK,0.324,3.94989185,4.778,36.39932696,1.083092212,2.128708606,17.09925297,0.508802477,train,1
0tIhQ6hmz02e5gznEed5ed,0.254,0.482,4.668,3.032952,0.082885463,0.068038704,44.57686319,1.218210493,train,1
3LbNSBzHHBSuzhUUvuwDNA,0.324,0.623,4.02,4.283984,0.127248117,0.20036664,21.38072486,0.635076364,train,1
3Egy$LBd99weR14rW4bgpF,0.324,2.55156129,4.778,23.24942637,0.679780387,1.3349155,17.41640303,0.509231024,train,1
3pms57Ad5AVAb74jf4yKjX,0.499,0.254,4.668,3.1867,0.087710224,0.072140328,44.17362782,1.215827902,train,1
3Egy$LBd99weR14rW4bny6,6.85,0.324,4.668,62.181664,1.920023351,3.6843128,16.87741171,0.521134728,train,1
3Egy$LBd99weR14rW4bnoc,3.922,0.324,4.668,35.290912,1.07504496,2.062107104,17.11400535,0.521333232,train,1
0tIhQ6hmz02e5gznEed43R,12.84,0.324,4.668,107.06586,3.728012561,6.27659356,17.05795651,0.59395475,train,1
2d8HbdSu9Fr9Na0iagzedK,0.543,0.254,4.778,3.671976,0.10023514,0.084793716,43.30481282,1.182105761,train,1
1uDBQ9y7vCyxXlpVEuenxC,0.254,9.025,4.668,80.295844,2.547605755,2.1292254,37.71129351,1.196494159,train,1
0j1baeaJnEc8EiQqU10DQA,0.35,7.38,2.72,38.60934545,2.030309841,2.65734,14.52932084,0.764038415,train,1
3NhaIUfh12PAdrGa$S3w3B,7.02,0.324,4.778,61.894636,1.884730118,3.6293994,17.05368552,0.519295319,train,1
1Vb9ftVq13ye5XNb8lusvm,0.35,7.38,2.72,38.60934545,2.030309841,2.65734,14.52932084,0.764038415,train,1
0tIhQ6hmz02e5gznEed5Hk,1.12,0.324,1.09,2.08648,0.267982586,0.1015312,20.55013631,2.639411201,train,1
3LbNSBzHHBSuzhUUvuwCk3,0.324,1.893,4.668,13.280588,0.509701653,0.695852536,19.08534828,0.732485155,train,1
0tIhQ6hmz02e5gznEed6S5,0.254,0.489,4.668,3.09626,0.084870981,0.069727608,44.40507984,1.217179005,train,1
1eX7v67Qv3QewIWlXidFoS,0.3,2.12,2.8,10.888,0.555007507,0.4992,21.81089744,1.111793885,train,1
1qc5HjZvrCsga38tqxQ3s2,0.254,1.452,4.668,11.805632,0.361757285,0.302072544,39.0821087,1.197584131,train,1
3qpE7fVkr8dRZ2wfCc6tS_,1.674999609,0.225,1.7,4.573748808,0.425856866,0.055312485,82.6892659,7.699109228,train,1
2d8HbdSu9Fr9Na0iagzN2h,0.543,0.254,3,2.260244,0.10023514,0.0518616,43.58222654,1.93274292,train,1
2j55VthSj3Lu0J6fyrpMcn,2.039046059,0.467,3.108195686,13.23163872,0.53645281,1.427997653,9.265868678,0.375667851,train,1
1TwzF17vn7cgptSqix6oHw,0.3,2.16664344,2.58,6.584916805,0.627185404,0.265672805,24.78581424,2.360743708,train,1
3Egy$LBd99weR14rW4bfG0,0.324,3.576,4.778,31.53159514,0.947820909,1.832658195,17.20538791,0.51718368,train,1
3Egy$LBd99weR14rW4bnKP,0.58,0.254,4.668,3.919264,0.110798616,0.09168336,42.74782251,1.208492098,train,1
2d8HbdSu9Fr9Na0iagzMp8,0.254,0.526,4.88,3.592008,0.095390426,0.08238672,43.59935679,1.157837401,train,1
0bk1ZfURb7DB4FOIglu77i,0.324,6.457,4.668,58.572352,1.806594979,3.466578224,16.89630183,0.521146463,train,1
3Y4YRln2r91vflHcHE5IVT,0.254,1.3351,0.488,0.8075124,0.32804573,0.017653075,45.74344078,18.58292258,train,1
1S3xaX5h12AxFCiBJ$R32b,7.675,0.35,2.72,20.44344545,2.163567942,1.26441,16.16836742,1.711128464,train,1
0tIhQ6hmz02e5gznEed4km,0.254,2.201,2.7,10.491108,0.577849245,0.270135,38.83653729,2.139112833,train,1
2$FBrUmUz2c9e1OcADYnGH,1.964,0.324,1.668,5.98064,0.510479513,0.321104448,18.62521693,1.589761575,train,1
3Y4YRln2r91vflHcHE5IVI,1.2831,0.254,0.488,0.7719444,0.313052393,0.016844371,45.82803305,18.58498542,train,1
2d8HbdSu9Fr9Na0iagzNfY,0.606,0.254,4.778,4.255608,0.118234231,0.100368072,42.40001741,1.178006396,train,1
3Egy$LBd99weR14rW4btkJ,0.324,3.52456129,4.778,32.39951837,0.960385503,1.887260356,17.16748739,0.50887812,train,1
3LbNSBzHHBSuzhUUvuwFe1,0.324,1.483753115,4.668,12.80271021,0.369068677,0.704929285,18.16169434,0.523554184,train,1
2d8HbdSu9Fr9Na0iagzLCc,0.254,0.58,4.88,4.10328,0.110798616,0.0960336,42.72754536,1.153748439,train,1
2d8HbdSu9Fr9Na0iagzMik,0.254,0.85,4.88,6.65964,0.188285245,0.164268,40.54131054,1.146207689,train,1
3Egy$LBd99weR14rW4bpOG,0.324,7.72,4.668,70.171744,2.171132116,4.16632064,16.84261728,0.521114985,train,1
0$T_kKFfj6eQu9LjJc1LCA,0.467,5.2,1.105,12.20327,1.445432144,1.208175,10.10058146,1.196376472,train,1
3Egy$LBd99weR14rW4btAE,0.324,3.866,4.778,35.610408,1.058888253,2.081085552,17.11145799,0.50881534,train,1
1qc5HjZvrCsga38tqxQ37H,0.254,0.489,4.668,3.09626,0.084870981,0.069727608,44.40507984,1.217179005,train,1
2d8HbdSu9Fr9Na0iagzMZ1,0.543,0.254,4.88,3.752964,0.10023514,0.08668296,43.29529125,1.156341918,train,1
2d8HbdSu9Fr9Na0iagzNrZ,0.489,0.254,4.778,3.17172,0.084870981,0.071444268,44.39432426,1.187932677,train,1
1uDBQ9y7vCyxXlpVEuentX,0.254,0.3146,4.668,1.5189864,0.03657089,0.027649771,54.93667159,1.322647113,train,1
3Egy$LBd99weR14rW4beyi,4.85772661,0.254,3.5665,32.22708974,1.344660216,0.846732778,38.06051988,1.588057355,train,1
2Xm8mTFlXE_vTXaS55sSoO,1.8084,0.324,2.378,7.9452176,0.465682882,0.434383805,18.29077768,1.072053969,train,1
0tIhQ6hmz02e5gznEed5Bu,0.254,0.660001929,3.2,3.133691781,0.133702959,0.074520312,42.05151156,1.794181404,train,1
0bk1ZfURb7DB4FOIglu8mW,0.482,0.254,4.668,3.032952,0.082885463,0.068038704,44.57686319,1.218210493,train,1
0tIhQ6hmz02e5gznEed546,0.254,1.031998071,2.7,4.519846148,0.2406825,0.11231974,40.24088876,2.142833495,train,1
2d8HbdSu9Fr9Na0iagzMM0,5.85,0.324,4.778,47.515968,1.534153194,2.72309952,17.44922198,0.563384916,train,1
2d8HbdSu9Fr9Na0iagzez5,0.254,0.516,4.778,3.421848,0.092543683,0.078118992,43.80302296,1.18465025,train,1
0tIhQ6hmz02e5gznEed5so,0.606,0.254,4.668,4.154408,0.118234231,0.097956432,42.41077299,1.207008344,train,1
2d8HbdSu9Fr9Na0iagzM3R,0.606,0.254,4.778,4.255608,0.118234231,0.100368072,42.40001741,1.178006396,train,1
3pms57Ad5AVAb74jf4yKeD,0.254,0.356,4.668,1.893408,0.04765501,0.037638432,50.30517743,1.266126342,train,1
3NhaIUfh12PAdrGa$S3zm_,0.324,1.299,4.778,11.47034,0.319266999,0.623871528,18.38574047,0.511751193,train,1
0niaWDKEXA48tluuFcC0nG,1.725,0.467,1.77,6.44123,0.446925982,0.63926475,10.07599746,0.699125021,train,1
3Egy$LBd99weR14rW4br0g,0.467,6.233,4.668,53.987094,1.852010903,6.154409808,8.772099305,0.300924209,train,1
3LbNSBzHHBSuzhUUvuwFXR,4.759893078,0.254,4.668,41.38870814,1.119798092,0.885924987,46.71807293,1.263987481,train,1
0tIhQ6hmz02e5gznEed52V,0.254,0.605998071,3.2,2.803836219,0.118233679,0.065771688,42.62983548,1.797637909,train,1
3Egy$LBd99weR14rW4bt0o,0.802905771,0.802905771,4.778,8.457726105,0.216316935,0.413627117,20.44770701,0.522975709,train,1
2O2Fr$t4X7Zf8NOew3FKE5,0.617,17.166,1.45,57.607144,4.899141464,8.8435275,6.514045894,0.553980464,train,1
2d8HbdSu9Fr9Na0iagzeI6,0.731975,0.254,4.778,5.4226404,0.154357108,0.131510604,41.2334842,1.173723665,train,1
3Egy$LBd99weR14rW4btPv,4.583,0.324,4.778,38.977088,1.312552383,2.245982736,17.35413517,0.584400032,train,1
1qc5HjZvrCsga38tqxQ3Aw,0.581999857,0.254,4.668,3.937350709,0.111370213,0.09216587,42.72026866,1.208367187,train,1
3NhaIUfh12PAdrGa$S3zQk,0.254,6.893637115,4.778,62.50427823,1.932349473,1.654747418,37.77270025,1.167760984,train,1
197mqEVor8ZRDjVbXCppmt,0.324,3.956,4.778,36.456768,1.084854522,2.132176032,17.09838562,0.508801574,train,1
0tIhQ6hmz02e5gznEed4ci,0.254,0.66,3.2,3.13368,0.133702406,0.07452,42.05152979,1.794181506,train,1
3LbNSBzHHBSuzhUUvuwCO7,0.324,3.91,4.668,31.804716,1.130810014,1.81333508,17.53934855,0.623607863,train,1
3Egy$LBd99weR14rW4brt4,0.324,2.799,4.668,24.97728,0.751120108,1.439929168,17.34618657,0.521636845,train,1
3NhaIUfh12PAdrGa$S3y1U,3.076,0.324,4.778,28.181248,0.831001003,1.632624672,17.26131455,0.508996965,train,1
3LbNSBzHHBSuzhUUvuwEz8,0.324,3.602,4.668,32.352032,0.982724953,1.884816864,17.16454931,0.521390153,train,1
3Egy$LBd99weR14rW4boOJ,0.254,0.66,4.668,4.642784,0.133702406,0.11098512,41.8324907,1.204687672,train,1
28kF8dxTjCzfHspqS1LQ99,0.35,7.38,2.72,38.60934545,2.030309841,2.65734,14.52932084,0.764038415,train,1
2d8HbdSu9Fr9Na0iagzerG,0.606,0.254,4.778,4.255608,0.118234231,0.100368072,42.40001741,1.178006396,train,1
3LbNSBzHHBSuzhUUvuwCHk,0.324,2.786,4.668,25.15312935,0.754661147,1.396587899,18.01041622,0.540360651,train,1
0tIhQ6hmz02e5gznEed59k,0.381,0.254,3.2,1.429548,0.054525988,0.029322,48.75342746,1.859558955,train,1
3LbNSBzHHBSuzhUUvuwB6c,0.467,1.165,4.1495,10.246878,0.289037771,1.017608423,10.06956878,0.28403634,train,1
3Egy$LBd99weR14rW4bpqV,2.034,0.324,4.668,14.575532,0.542548612,0.773971048,18.83214112,0.70099342,train,1
0lHL5LPIr3RuynIxjjrPcN,0.254,0.457759694,3.5532,2.118623259,0.076024152,0.04667327,45.39264724,1.6288585,train,1
0tIhQ6hmz02e5gznEed4I2,0.254,0.606,4.668,4.154408,0.118234231,0.097956432,42.41077299,1.207008344,train,1
3Egy$LBd99weR14rW4bgRo,2.096,0.324,4.778,18.965328,0.548497341,1.076306112,17.62075658,0.509610914,train,1
3NhaIUfh12PAdrGa$S3xEc,2.096,0.324,4.778,15.58934,0.533522433,0.834182472,18.68816539,0.639575214,train,1
0tIhQ6hmz02e5gznEed5ho,0.722,0.254,4.668,5.203512,0.151492574,0.125943984,41.31608224,1.202856772,train,1
3NhaIUfh12PAdrGa$S3zeI,4.536,0.324,4.778,41.911088,1.252207118,2.461425792,17.02715887,0.508732427,train,1
0tIhQ6hmz02e5gznEed6VB,0.7564,0.254,4.668,5.5146256,0.161373521,0.134243741,41.07920092,1.202093447,train,1
0ztdC3L1HAzhbhMHypqcSl,0.324,4.443,4.668,36.699788,1.247597358,2.108634136,17.40453091,0.591661368,train,1
2j55VthSj3Lu0J6fyrpHPO,1.964,0.254,0.7,2.008512,0.50946148,0.047628,42.17082389,10.69668011,train,1
3LbNSBzHHBSuzhUUvuwCLj,2.166,0.384,4.668,19.935888,0.570015497,1.616272192,12.33448679,0.352672959,train,1
2d8HbdSu9Fr9Na0iagzevc,0.254,0.482,4.778,3.106872,0.082885463,0.069713784,44.56610762,1.18893938,train,1
197mqEVor8ZRDjVbXCppLJ,0.84,0.324,4.778,7.153904,0.188187849,0.36331008,19.69090425,0.51798136,train,1
0tIhQ6hmz02e5gznEed5vS,0.254,0.482451851,4.668,3.037038536,0.083013577,0.068147723,44.56551749,1.218141614,train,1
3qpE7fVkr8dRZ2wfCc6tqA,0.225,3.032085349,1.7,3.586360313,0.570301275,0.041328201,86.77755778,13.79932509,train,1
2swCE4wQv4FQUyYlPu_cKr,0.35,7.38,2.8,39.76808658,2.030309841,2.7417,14.50490082,0.74052954,train,1
2d8HbdSu9Fr9Na0iagzekj,0.254,0.50856129,4.778,3.352935788,0.09042772,0.076280054,43.95560349,1.185470058,train,1
1w9BeUOAz6gvImlsobeD_w,7.675,0.4,2.58,38.28533131,2.139930998,3.3379,11.46988565,0.641100991,train,1
3Egy$LBd99weR14rW4bgxC,2.777,0.368,4.778,26.29433335,0.744188138,1.945842155,13.5130865,0.382450414,train,1
0tIhQ6hmz02e5gznEed5AO,0.361,0.254,3.2,1.307388,0.049021254,0.026082,50.12606395,1.879505172,train,1
3Egy$LBd99weR14rW4bfXX,11.396,0.324,4.778,103.04654,3.287096452,6.113532072,16.85548367,0.537675506,train,1
0tIhQ6hmz02e5gznEed7Yy,0.254,0.489,4.668,3.09626,0.084870981,0.069727608,44.40507984,1.217179005,train,1
0tIhQ6hmz02e5gznEedAgK,0.254,0.7227904,4.668,5.210660378,0.151719534,0.126134685,41.31028957,1.202837531,train,1
0tIhQ6hmz02e5gznEed4qL,0.381,0.254,3.2,1.429548,0.054525988,0.029322,48.75342746,1.859558955,train,1
2g$QZpOGbBUxSNx_ZgxJQB,0.467,5.200513712,1.105,12.20447414,1.445580229,1.208299131,10.10054036,1.196376123,train,1
3LbNSBzHHBSuzhUUvuwFla,0.324,1.282486743,4.668,10.95427985,0.311298471,0.593421275,18.45953341,0.524582593,train,1
3pms57Ad5AVAb74jf4yKcH,2.041,0.254,4.668,17.132548,0.531679493,0.444181752,38.57103072,1.196986348,train,1
3NhaIUfh12PAdrGa$S3zXe,0.324,3.526,4.778,32.413048,0.960800534,1.888077072,17.16722717,0.508877815,train,1
3RYXc4Fq972AJ89gMUDqvE,7.675,0.35,2.72,33.41724545,2.249878032,2.20482,15.15645062,1.02043615,train,1
3Egy$LBd99weR14rW4bt_K,0.324,3.52456129,4.778,32.39951837,0.960385503,1.887260356,17.16748739,0.50887812,train,1
3Egy$LBd99weR14rW4bo02,7.363,0.324,4.668,63.517068,2.132323859,3.726407576,17.04512099,0.572219709,train,1
1qc5HjZvrCsga38tqxQ3sc,0.499,0.254,4.668,3.1867,0.087710224,0.072140328,44.17362782,1.215827902,train,1
0tIhQ6hmz02e5gznEed4TR,0.543,0.254,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
3Egy$LBd99weR14rW4btip,0.324,3.216,4.778,29.497808,0.871379749,1.712098752,17.22903423,0.508954141,train,1
0bk1ZfURb7DB4FOIglu8la,8.903,0.324,4.668,81.036416,2.512594691,4.821740496,16.80646565,0.521097038,train,1
3Egy$LBd99weR14rW4bn2g,3.032,0.324,4.668,27.117152,0.818311269,1.569018624,17.28287452,0.521543375,train,1
3Egy$LBd99weR14rW4bpZt,2.272975,0.324,4.668,20.1462664,0.599485985,1.148494485,17.5414568,0.521975501,train,1
3Egy$LBd99weR14rW4bpwZ,0.489,0.254,4.668,3.09626,0.084870981,0.069727608,44.40507984,1.217179005,train,1
2_TmT90dD0x8tJSTjyTcwx,2.12,0.324,2.268,8.930144,0.555410959,0.49234944,18.13781691,1.128082849,train,1
3pfblLrijBK9SIMbDz6WH5,0.35,7.38,2.72,38.60934545,2.030309841,2.65734,14.52932084,0.764038415,train,1
3Egy$LBd99weR14rW4btzv,0.324,3.52456129,4.778,32.39951837,0.960385503,1.887260356,17.16748739,0.50887812,train,1
2Xm8mTFlXE_vTXaS55sSaL,0.324,1.94443871,2.378,8.571539822,0.504846711,0.471124051,18.19380649,1.07157915,train,1
2ubxiSM4f0e9hhL42tqWF$,7.675,0.35,2.72,33.41724545,2.249878032,2.20482,15.15645062,1.02043615,train,1
3LbNSBzHHBSuzhUUvuwBWM,0.467,10.24,5.227,102.959408,2.938443454,12.08604336,8.518867998,0.243126999,train,1
0ztdC3L1HAzhbhMHypqcD5,1.91,0.324,4.668,13.436716,0.513656891,0.70527108,19.05184599,0.728311291,train,1
3pms57Ad5AVAb74jf4yKqY,0.633,0.254,4.668,4.398596,0.125964611,0.104470776,42.10360226,1.205740172,train,1
3Egy$LBd99weR14rW4bpkz,0.368,1.042,4.668,9.308272,0.247855469,0.632025408,14.72768639,0.392160609,train,1
3qpE7fVkr8dRZ2wfCc6tpJ,1.674999609,0.225,1.7,4.573748808,0.425856866,0.055312485,82.6892659,7.699109228,train,1
23Qg$xw3P9OhBvGA7GvuhR,7.675,0.4,2.58,38.62473065,2.093441597,3.362208333,11.48790522,0.62263887,train,1
0jf0rYHfX3RAB3bSIRjmoa,8.583,0.617,0.809,17.709822,2.422955805,2.128887999,8.318813394,1.138132117,train,1
3LbNSBzHHBSuzhUUvuwEvJ,0.324,1.15,4.668,9.832864,0.276567653,0.5263304,18.68192299,0.525463954,train,1
0bpfxAz3XBrAx$RjFuHu7a,0.324,7.735759694,4.778,72.00162816,2.175680931,4.277839777,16.8313055,0.508593366,train,1
3LbNSBzHHBSuzhUUvuwF59,0.324,5.9874,4.668,54.2595456,1.671061907,3.206404797,16.92223816,0.521163737,train,1
0tIhQ6hmz02e5gznEed4Ij,0.6025,0.254,4.668,4.122754,0.117232763,0.09711198,42.45360871,1.207191569,train,1
3pms57Ad5AVAb74jf4yKdj,1.635,0.254,4.668,13.460684,0.414542016,0.34622532,38.87839283,1.197318603,train,1
2O2Fr$t4X7Zf8NOew3FLQD,9,0.617,3.1,50.10080892,2.187617212,6.545998029,7.653654752,0.334191548,train,1
0tIhQ6hmz02e5gznEed4H$,0.501,0.254,4.668,3.204788,0.088278442,0.072622872,44.12918288,1.215573546,train,1
3Egy$LBd99weR14rW4bqfO,0.324,2.07,4.668,14.906156,0.532197763,0.7939162,18.77547781,0.67034501,train,1
2d8HbdSu9Fr9Na0iagzNcu,0.254,0.43,4.778,2.625144,0.068200684,0.05685876,46.16956121,1.199475406,train,1
3Egy$LBd99weR14rW4bg7s,10.336,0.324,4.778,86.326324,3.009715797,5.027552472,17.17064605,0.598644333,train,1
3Egy$LBd99weR14rW4bskc,0.324,1.153,4.668,9.860416,0.277426417,0.527992496,18.67529572,0.525436287,train,1
1qc5HjZvrCsga38tqxQ3pF,0.254,0.606,4.668,4.154408,0.118234231,0.097956432,42.41077299,1.207008344,train,1
1uDBQ9y7vCyxXlpVEuen6c,0.606,0.254,4.668,4.154408,0.118234231,0.097956432,42.41077299,1.207008344,train,1
1tTPk9yfH7GhtcsoRqKRqL,0.3,2.174976774,2.72,6.571911447,0.57420769,0.268374147,24.48787084,2.139579003,train,1
35QeWibpT4DfyH3NIf2o5n,0.324,1.91,4.778,13.840196,0.513382914,0.72859548,18.99572037,0.704619955,train,1
2d8HbdSu9Fr9Na0iagzM6J,0.956025,0.254,4.778,7.4982396,0.218801623,0.186898452,40.1193242,1.170697884,train,1
2O2Fr$t4X7Zf8NOew3FLCm,1.819,0.384,3.1,11.053192,0.470373699,0.8638984,12.79455084,0.54447803,train,1
2d8HbdSu9Fr9Na0iagzN3q,0.489,0.254,4.778,3.17172,0.084870981,0.071444268,44.39432426,1.187932677,train,1
0bk1ZfURb7DB4FOIglu73X,10.695,0.324,4.668,94.118156,3.093579597,5.5724422,16.88992952,0.555156875,train,1
0tIhQ6hmz02e5gznEed5_V,0.381,0.254,3.2,1.429548,0.054525988,0.029322,48.75342746,1.859558955,train,1
3Egy$LBd99weR14rW4bqee,2.556,0.324,4.668,22.745568,0.681059958,1.305299392,17.42555627,0.521765322,train,1
3LbNSBzHHBSuzhUUvuwBdQ,32.533,0.467,5.227,328.404138,9.52656099,40.82685546,8.043826406,0.233340552,train,1
2g$QZpOGbBUxSNx_ZgxJK2,0.467,5.200513712,2.687,28.87088753,1.445580229,3.32048612,8.694777356,0.435351987,train,1
3LbNSBzHHBSuzhUUvuwFOf,12.544,0.324,4.668,104.6426373,3.695468681,6.076461235,17.22098328,0.608161319,train,1
2d8HbdSu9Fr9Na0iagzM6H,0.956025,0.254,4.778,7.4982396,0.218801623,0.186898452,40.1193242,1.170697884,train,1
3Egy$LBd99weR14rW4bgZj,0.324,6.5096,4.778,53.7188464,1.807638554,3.097535971,17.34244474,0.583573063,train,1
2j55VthSj3Lu0J6fyrpNiV,4.974025,0.254,0.7,5.3436197,1.378230469,0.128898675,41.45597075,10.69235559,train,1
2j55VthSj3Lu0J6fyrpG5t,18.736,0.467,3.6,86.32881318,5.451228433,8.568964824,10.07459068,0.636159506,train,1
2j55VthSj3Lu0J6fyrpHaa,0.254,7.681759694,4.778,69.80544581,2.159854241,1.849580777,37.74122583,1.1677534,train,1
1qc5HjZvrCsga38tqxQ3CZ,0.254,0.606,4.668,4.154408,0.118234231,0.097956432,42.41077299,1.207008344,train,1
0ayGa9swL6Jvmb9DQx3xKv,2.039046059,0.467,3.108195686,13.23163872,0.53645281,1.427997653,9.265868678,0.375667851,train,1
2d8HbdSu9Fr9Na0iagzMvy,0.254,0.523334331,4.88,3.566769446,0.094631342,0.081713052,43.64993539,1.158093341,train,1
0tIhQ6hmz02e5gznEed6Ta,0.5434,0.254,4.668,3.5882536,0.100349207,0.082852805,43.30877643,1.21117453,train,1
2H4Pwq05PEi8oUGw141y4X,7.675,0.35,2.72,33.41724545,2.249878032,2.20482,15.15645062,1.02043615,train,1
2d8HbdSu9Fr9Na0iagzN3Y,0.254,4.5148,4.778,40.4667312,1.245673012,1.066670338,37.93742994,1.16781443,train,1
1uDBQ9y7vCyxXlpVEuenGc,0.615975,0.254,4.668,4.2446219,0.121089224,0.10036312,42.29264586,1.206511149,train,1
1aj$VJZFn2TxepZUBcKpvt,1.724,0.324,3.1,7.34352,0.406118394,0.356030784,20.62608159,1.140683368,train,1
3LbNSBzHHBSuzhUUvuwAbw,47.693,0.467,5.337,493.942892,13.88299021,60.04470645,8.226252092,0.231210893,train,1
3NhaIUfh12PAdrGa$S3yAc,0.324,1.876,4.778,13.52046,0.535562691,0.709294632,19.06183889,0.755063788,train,1
3Egy$LBd99weR14rW4bpeQ,0.324,2.536,4.668,19.1859,0.651786603,1.052095112,18.23589881,0.619513003,train,1
1qc5HjZvrCsga38tqxQ3EV,5.546,0.254,4.668,48.831768,1.543335997,1.289840112,37.8587761,1.196532797,train,1
1HVnuJQCT3dO0iq6SpAzHj,7.675,0.35,2.72,20.44344545,2.163567942,1.26441,16.16836742,1.711128464,train,1
1qc5HjZvrCsga38tqxQ3Gr,0.543,0.254,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
3Egy$LBd99weR14rW4bgF$,0.324,2.55156129,4.778,23.24942637,0.679780387,1.3349155,17.41640303,0.509231024,train,1
0iEHWY1$XA8eQeeULq4jpl,1.656,0.324,2.995,9.193288,0.42183251,0.50462048,18.21822214,0.835940131,train,1
0jf0rYHfX3RAB3bSIRjmpw,0.617,17.583,0.809,36.177822,5.019483523,4.414464999,8.195290258,1.137053646,train,1
3NhaIUfh12PAdrGa$S3yWN,0.324,2.74,4.778,25.021504,0.734108076,1.44188688,17.35330583,0.509130145,train,1
3Egy$LBd99weR14rW4bmPx,0.324,2.082,4.668,18.392352,0.544464569,1.042688224,17.63935909,0.522173893,train,1
2d8HbdSu9Fr9Na0iagzMKd,0.806,0.254,4.88,6.243048,0.175630294,0.15314832,40.7647175,1.146798695,train,1
3qpE7fVkr8dRZ2wfCc6tpJ,1.674999609,0.225,1.7,4.573748808,0.425856866,0.055312485,82.6892659,7.699109228,train,1
0tIhQ6hmz02e5gznEed4ct,0.254,0.66,2.7,2.61968,0.133702406,0.0621,42.18486312,2.153017808,train,1
0bk1ZfURb7DB4FOIglu8fH,2.956,0.324,4.668,26.419168,0.796393538,1.526912192,17.30234924,0.521571274,train,1
3Egy$LBd99weR14rW4bqa4,2.936,0.324,4.668,26.235488,0.790625912,1.515831552,17.30765398,0.521579005,train,1
3LbNSBzHHBSuzhUUvuwF0B,0.254,0.456,4.668,2.797808,0.075527037,0.061765632,45.29716461,1.222800361,train,1
2O2Fr$t4X7Zf8NOew3FNld,0.324,3.783,2.995,21.610714,1.034942229,1.24179614,17.40278722,0.833423615,train,1
1byTDaqS91rBnWJlv$n$Tt,0.368,2.032,4.668,18.487552,0.531071872,1.375143168,13.44409254,0.386193877,train,1
1yHT6X2Vn2EOoNUbT0cMR7,7.375,0.375,2.72,31.98781631,2.363522954,2.371005,13.49124793,0.996844357,train,1
3LbNSBzHHBSuzhUUvuwBCx,1.725,0.467,4.1495,12.203694,0.457596878,1.086790793,11.22911059,0.421053326,train,1
3LbNSBzHHBSuzhUUvuwFpd,0.324,4.117,4.668,37.081792,1.131306951,2.170143344,17.08725467,0.521305173,train,1
3Egy$LBd99weR14rW4borL,0.324,0.55,4.668,4.322464,0.107189863,0.1939112,22.29094555,0.55277809,train,1
0tIhQ6hmz02e5gznEed4cj,0.254,0.66,2.7,2.61968,0.133702406,0.0621,42.18486312,2.153017808,train,1
3Egy$LBd99weR14rW4bpcU,0.543,0.254,4.668,3.584636,0.10023514,0.082756296,43.3155684,1.211208634,train,1
3Egy$LBd99weR14rW4bgL1,0.324,0.549,4.778,4.41734,0.106917803,0.198117528,22.29656328,0.539668571,train,1
0gv$MiiG16nwMz1zOZ8L4c,0.3,5.030023226,2.72,25.66575486,1.387427928,1.210865853,21.19620005,1.145814728,train,1
3LbNSBzHHBSuzhUUvuwFhT,15.461,0.324,4.668,127.761136,4.444573684,7.486587792,17.06533598,0.593671484,train,1
3NhaIUfh12PAdrGa$S3yZI,13.869,0.324,4.778,129.67862,3.946062774,7.759508568,16.71222074,0.50854545,train,1
0bk1ZfURb7DB4FOIglu8zZ,4.764,0.324,4.668,43.02384,1.317999494,2.528602048,17.01487193,0.521236426,train,1
3Egy$LBd99weR14rW4bgAa,0.324,2.929,4.778,26.79886,0.788607264,1.549176888,17.29877344,0.509049205,train,1
2O2Fr$t4X7Zf8NOew3FLMr,1.819,0.384,3.1,11.053192,0.470373699,0.8638984,12.79455084,0.54447803,train,1
0tIhQ6hmz02e5gznEed4ap,0.361,0.254,3.2,1.307388,0.049021254,0.026082,50.12606395,1.879505172,train,1
3Egy$LBd99weR14rW4brMa,0.254,0.553,4.668,3.675076,0.103087746,0.085169016,43.15038699,1.210390241,train,1
3Egy$LBd99weR14rW4boqm,0.3975,0.324,4.668,2.921904,0.067319048,0.10942132,26.70324211,0.615227888,train,1
