X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes,Train
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$nD,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$m2,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$pH,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$WN,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1byTDaqS91rBnWJlv$n$H4,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oNE,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oAY,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oEe,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2o1m,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2o03,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2o7O,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2oWQ,0.309483447,IfcDoor,0.11985611,
1.065,0.225,1.7,2.71325,83.64547206,7.701218029,35QeWibpT4DfyH3NIf2nOv,0.24980826,IfcDoor,0.0324375,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nIt,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nLm,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nKz,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nYS,0.309483447,IfcDoor,0.11985611,
1.267,0.374,2.41,6.379158,53.22346938,2.582124911,35QeWibpT4DfyH3NIf2nbp,0.309483447,IfcDoor,0.11985611,
0.374,1.267,2.41,6.379158,53.22346938,2.582124911,1uDBQ9y7vCyxXlpVEuen9f,0.309483447,IfcDoor,0.11985611,
1.114,0.374,2.308,5.400468,55.17213112,2.717306024,1aj$VJZFn2TxepZUBcKpac,0.265980739,IfcDoor,0.097883984,
1.216,0.374,2.308,5.866608,53.90019857,2.710015116,1hOSvn6df7F8_7GcBWlSDm,0.294963595,IfcDoor,0.108842048,
1.216,0.374,2.308,5.866608,53.90019857,2.710015116,1hOSvn6df7F8_7GcBWlSFK,0.294963595,IfcDoor,0.108842048,
1.114,0.374,2.308,5.400468,55.17213112,2.717306024,1aj$VJZFn2TxepZUBcKp$i,0.265980739,IfcDoor,0.097883984,
0.374,1.114,2.308,5.400468,55.17213112,2.717306024,1hOSvn6df7F8_7GcBWlS8Z,0.265980739,IfcDoor,0.097883984,
1.216,0.374,2.308,5.866608,53.90019857,2.710015116,2OBrcmyk58NupXoVOHUuXp,0.294963595,IfcDoor,0.108842048,
0.374,1.114,2.308,5.400468,55.17213112,2.717306024,1hOSvn6df7F8_7GcBWlS9F,0.265980739,IfcDoor,0.097883984,
0.374,1.216,2.308,5.866608,53.90019857,2.710015116,2OBrcmyk58NupXoVOHUvPL,0.294963595,IfcDoor,0.108842048,
1.216,0.374,2.308,5.866608,53.90019857,2.710015116,2OBrcmyk58NupXoVOHUvVV,0.294963595,IfcDoor,0.108842048,
0.374,1.216,2.308,5.866608,53.90019857,2.710015116,2OBrcmyk58NupXoVOHUvR4,0.294963595,IfcDoor,0.108842048,
1.165,0.667,2.696,6.9415335,111.7038027,6.176172381,1s1jVhK8z0pgKYcr9jt7AB,0.383801683,IfcDoor,0.06214232,
0.667,1.602,2.286,7.555608,50.79704265,2.80594327,1hOSvn6df7F8_7GcBWlRGQ,0.417359088,IfcDoor,0.1487411,
0.667,1.602,2.286,7.555608,50.79704265,2.80594327,1hOSvn6df7F8_7GcBWlRH8,0.417359088,IfcDoor,0.1487411,
1.165,0.667,2.696,6.9415335,111.7038027,6.176172381,1s1jVhK8z0pgKYcr9jt781,0.383801683,IfcDoor,0.06214232,
1.085,0.32,2.33,6.2534,50.4214961,2.342667414,1M__5GxAz3ZQ0MDu9qSzkt,0.290543469,IfcDoor,0.1240225,
0.32,1.085,2.33,6.2534,50.4214961,2.342667414,1aZE7fjF18ovAeU9YcW3co,0.290543469,IfcDoor,0.1240225,
1.085,0.32,2.33,6.2534,50.4214961,2.342667414,2WsM$nyvb98RWhlaU_oiAD,0.290543469,IfcDoor,0.1240225,
0.32,1.085,2.33,6.2534,50.4214961,2.342667414,0RZRzx31HAjQsFNl12CNaR,0.290543469,IfcDoor,0.1240225,
1.085,0.32,2.33,6.2534,50.4214961,2.342667414,3LrM6K8GbDJQd70IrWqHee,0.290543469,IfcDoor,0.1240225,
0.32,1.085,2.33,6.2534,50.4214961,2.342667414,1xfLwxrwjApBA8tbFmG1Ga,0.290543469,IfcDoor,0.1240225,
1.085,0.32,2.33,6.2534,50.4214961,2.342667414,1OlyrqS6r8JQAN1mOyoyYV,0.290543469,IfcDoor,0.1240225,
0.32,1.085,2.33,6.2534,50.4214961,2.342667414,1YpFJa4wz0QOrryLkEHU0u,0.290543469,IfcDoor,0.1240225,
1.085,0.32,2.33,6.2534,50.4214961,2.342667414,0E5tNCLuvCp8998ErqD0r5,0.290543469,IfcDoor,0.1240225,
0.32,1.085,2.33,6.2534,50.4214961,2.342667414,3QNfcVy3L7Kwu54LY_so2d,0.290543469,IfcDoor,0.1240225,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,0kRWKxi_L8IgM5pxQ3Afs3,0.329471078,IfcDoor,0.16746,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,1hKPrj_5TAsgq4jTLqsBdP,0.329471078,IfcDoor,0.16746,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,06YhaePu15_xbXxglbbuPt,0.329471078,IfcDoor,0.16746,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,0jXjAQGd97WhhGteTco3Tc,0.329471078,IfcDoor,0.16746,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,22bw8OaqT6pRZaE9J6tOrv,0.329471078,IfcDoor,0.16746,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,2Rr9aHsaTBoOdJEFsV5Emh,0.329471078,IfcDoor,0.16746,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,1wBWxwKSLByetrptC3STjZ,0.622773922,IfcDoor,0.30074,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,27tsNyngD908ZF6_DqzQuC,0.622773922,IfcDoor,0.30074,
0.32,1.085,2.8,7.5459,50.15219992,1.933913605,3O3VAGTJr8RRXefjF5snTH,0.290976641,IfcDoor,0.15046,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,1gI9yvoGTDdAVuJ6X4le$S,0.622773922,IfcDoor,0.30074,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,0n9MOIWtH5YQCWD492V9Gs,0.622773922,IfcDoor,0.30074,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,2b9an2$8n5XB5eK3hCqj$A,0.329471078,IfcDoor,0.16746,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,1sRXNaZyHBZf8ll8vLzCCr,0.622773922,IfcDoor,0.30074,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,1Ci4_9Ff97le_ukPGFs3$N,0.622773922,IfcDoor,0.30074,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,257BDFGvb67Bu1YenmZ9KK,0.329471078,IfcDoor,0.16746,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,0INGoQzzLEDgz2y8pq7HJD,0.622773922,IfcDoor,0.30074,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,2HSERXhNLEzu4p5VeFtKD0,0.622773922,IfcDoor,0.30074,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,2o4U8gTozCSR$4hVAQrqML,0.329471078,IfcDoor,0.16746,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,3a36cxjXjC3AZGQEMuUogn,0.622773922,IfcDoor,0.30074,
2.19,0.32,2.8,14.1436,47.02932766,2.070805088,0kDw6Y$0n51e0nbpL5AKHs,0.622773922,IfcDoor,0.30074,
1.21,0.32,2.8,8.2634,49.34551535,1.967461349,0jTEfRlBLDTf4uGpJsX60v,0.329471078,IfcDoor,0.16746,
0.32,1.085,2.8,7.5459,50.15219992,1.933913606,1HKMGvC6H7s9ju$PIo1LSA,0.290976641,IfcDoor,0.15046,
0.32,1.085,2.8,7.5459,50.15219992,1.933913606,2bSdioeDr6uRkuYwLXEqdi,0.290976641,IfcDoor,0.15046,
0.32,1.085,2.8,7.5459,50.15219992,1.933913606,1Z3ORnu413Pvme3YFTDFKx,0.290976641,IfcDoor,0.15046,
0.32,1.085,2.8,7.5459,50.15219992,1.933913605,2YpUWhjlDDpQ88nr_wiwRo,0.290976641,IfcDoor,0.15046,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,2Pmz6mr5j1XR2kabw07OcW,0.290914046,IfcDoor,0.14596,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,2xmbPKpzD9oOgks5iF477B,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,3FspznBtDEHvzdw0svPIBE,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,1ZTfuI795Cex7tId36GF1Z,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,2A1S0hQELFH8rlG8n1eOG0,0.622670396,IfcDoor,0.29182,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,1GKhgeI0L248Ux1R1kFb4L,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,3RydqTN756gfIpUs6ir6AB,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,3T5uQCw_91vwRNf6YbqNPs,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,0RLwbjSzj0u9QH55sCnSRT,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,0bEVTjYjD3tObBla66qvaF,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,1wZDK8HB1B09_nTKprvePI,0.622670396,IfcDoor,0.29182,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,3diCC$3KrF5BxpxbSkFSfr,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,1RsnZGkdD24gP_Mn_xjUTL,0.290914046,IfcDoor,0.14596,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,215i6zgNzExvVdsC0sC0TE,0.290914046,IfcDoor,0.14596,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,3FnkWAk$b6d8JHuyZoeTOa,0.290914046,IfcDoor,0.14596,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,347$SAr5P0Tgy$4MRA8fPq,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,1XDak$XfD6EgU4WfRG3PW2,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,2aqH9Vitj7cAcHTfyIzO8z,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,0vXoO5Zpv3Mx5AM3AH5omQ,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,2S7INY8Q12AeF7WgGL29F9,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,0gJqgM_uD3HhjzBFQCliSP,0.622670396,IfcDoor,0.29182,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,1LqCWLMwn5ChxXeBbnR8qY,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,2CiKYfhMH7XAaCZdiBlh1x,0.290914046,IfcDoor,0.14596,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,3Co16NYaj2FwiubABqwXUv,0.290914046,IfcDoor,0.14596,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,0wJLcGCZvB7hg$Ajh8TeET,0.290914046,IfcDoor,0.14596,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,3y19XtkpDEw9A6kXlObgTV,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,1vI2HIVov9wADPa8xtU7sX,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,1i9qyzPSX9HgDyUND9oE5r,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,10lgo1CAH268c71AJ77BCo,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,1bPpW80Z12EOilKhiMM4WW,0.290914046,IfcDoor,0.14596,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,0QOZ2tbwPA7OVtQXbgDBvb,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,3I3m6VKvr5Ax3aIfvw4WF5,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,0bb0DZ5jn9dusOmNyFZF9k,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,0$IaQBYBr3Pw6T1KvIRRPa,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,028xLqEaXFswQeqzIF0BPt,0.290914046,IfcDoor,0.14596,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,2QLOzP_31268tes8C3jTIs,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,3vrTMqxmj8dxP6xSXJOWeo,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,0Rlx3kx553$AgdhE2zVvQK,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,0yz7VbbQ92w9e4ISKc6P3N,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,23DXFXeer4rere3ElgJ8V3,0.290914046,IfcDoor,0.14596,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,1rwkKnKer8cxMGFEaL_UVm,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,2dfMMV62T2AedyzVxppix_,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,3qOL0KDQH3Qvieacuq$yd5,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,1YVkpHqzT97Ai1czAQ6ipG,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,2NoH25yv90exA9jaVK3jRb,0.290914046,IfcDoor,0.14596,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,1E3qLP3bvBYfctv8gQnAjO,0.622670396,IfcDoor,0.29182,
2.19,0.32,2.72,13.7388,47.07970667,2.133748187,1l4CMjIZ1FcByDbvqjoVd8,0.622670396,IfcDoor,0.29182,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,2cz_Oqyof4R8qhyckBhTrP,0.290914046,IfcDoor,0.14596,
1.085,0.32,2.72,7.3259,50.19114826,1.993108018,3mC3xuqmjB0gbMnebRM4yv,0.290914046,IfcDoor,0.14596,
0.32,1.085,2.72,7.3259,50.19114826,1.993108018,0B_j0fwlj889mmxSnxsdQl,0.290914046,IfcDoor,0.14596,
2.785,1.35,0.25,6.319,42.51282483,5.494829145,1Yhb_CCZzDzP4tYbACeeSH,0.816737667,IfcSlab,0.1486375,
2.520000143,1.35,0.25,5.683000343,42.60119935,5.603375083,0ZGcf06TjCI8_1ZVSPB0fu,0.747490282,IfcSlab,0.133400008,
1.35,2.486000166,0.25,5.601400398,42.61402101,5.619911171,04RQcjHB5Dgx411vE8P8XP,0.738709277,IfcSlab,0.13144501,
3.908,17.166,0.505,131.9035192,7.288778684,0.283987351,1hOSvn6df7F8_7GcBWlRrM,5.139260314,IfcSlab,18.09679302,
3.908,17.166,0.505,131.7123592,7.291084981,0.284714526,1hOSvn6df7F8_7GcBWlRqU,5.143325308,IfcSlab,18.06485037,
8.166,9.508,0.327,133.947452,16.28134484,0.41004713,2O2Fr$t4X7Zf8NOew3FK4F,3.373478595,IfcSlab,8.227050856,
8.166,9.508,0.327,134.200452,16.28030543,0.409442042,2O2Fr$t4X7Zf8NOew3FKcz,3.375078396,IfcSlab,8.243116356,
8.166,9.508,0.219,95.097116,106.1531276,3.706565269,2OBrcmyk58NupXoVOHUtxr,3.320520792,IfcSlab,0.895848461,
8.166,9.508,0.219,95.09753548,106.1531237,3.706564716,2OBrcmyk58NupXoVOHUtgP,3.320535067,IfcSlab,0.895852446,
1.724,4.36,0.213,12.827464,155.639259,15.51771241,2OBrcmyk58NupXoVOHUt0F,1.27893758,IfcSlab,0.08241792,
1.724,4.36,0.213,12.827464,155.639259,15.51771241,2OBrcmyk58NupXoVOHUt2f,1.27893758,IfcSlab,0.08241792,
3.908,6.449,0.219,44.46483,106.1665644,4.853270195,2OBrcmyk58NupXoVOHUtDX,2.032653457,IfcSlab,0.418821408,
3.908,6.465,0.219,44.517246,106.166954,4.852960882,2OBrcmyk58NupXoVOHUtBP,2.034912421,IfcSlab,0.419313584,
1.656,2.371,0.213,6.416254,156.1410147,18.36352969,2OBrcmyk58NupXoVOHUtjR,0.754606796,IfcSlab,0.041092688,
3.908,6.449,0.219,44.46483,106.1665644,4.853270195,2OBrcmyk58NupXoVOHUt8F,2.032653457,IfcSlab,0.418821408,
1.656,2.371,0.213,6.416254,156.1410147,18.36352969,2OBrcmyk58NupXoVOHUtju,0.754606796,IfcSlab,0.041092688,
2.289,5.748,0.219,14.711942,107.3813495,12.14410922,2OBrcmyk58NupXoVOHUt5W,1.663821803,IfcSlab,0.137006492,
6.009,2.43,0.213,26.117154,155.0873082,10.66627487,2OBrcmyk58NupXoVOHUtoa,1.796231727,IfcSlab,0.16840291,
3.908,6.449,0.219,44.46483,106.1665644,4.853270195,2OBrcmyk58NupXoVOHUtC0,2.032653457,IfcSlab,0.418821408,
2.289,5.748,0.219,14.711942,107.3813495,12.143719,2OBrcmyk58NupXoVOHUt8s,1.663768341,IfcSlab,0.137006492,
6.009,2.43,0.213,26.117154,155.0873082,10.66627487,2OBrcmyk58NupXoVOHUten,1.796231727,IfcSlab,0.16840291,
6,4.582734,0.35,53.8945346,14.13449708,0.55037761,1CZILmCaHETO8tf3SgGEXu,2.098578037,IfcSlab,3.81297858,
6,4.582734,0.35,53.8945346,14.13449708,0.55037761,1CZILmCaHETO8tf3SgGEWh,2.098578037,IfcSlab,3.81297858,
8.166,17.166,0.657,292.4973656,4.814993499,0.089497079,3ThA22djr8AQQ9eQMA5s7I,5.436696799,IfcSlab,60.74719844,
3.11,1.80508566,0.421259918,10.68585206,15.26863414,1.370129564,1yEYBNJcP6RPdjYCbIad6j,0.95889401,IfcSlab,0.699856448,
3.11,1.806203172,0.448898979,10.69417499,15.26819783,1.368991279,3rRj5Ulwj0CRgQ1K0AQxEg,0.958871011,IfcSlab,0.700421563,
3.11,1.805784992,0.437115052,10.69060951,15.26836121,1.369488,2ECY7P09TDHBd9sp2vjN91,0.958888857,IfcSlab,0.700180547,
3.11,1.805919926,0.440660766,10.69167965,15.26830851,1.369340326,2wHyf6ACrC8hG4R5w2$_8m,0.958884744,IfcSlab,0.700253053,
3.11,1.805433716,0.428707972,10.68808128,15.26849833,1.369832005,1hZeF0nAz4JBDqRWYr$yqv,0.958894286,IfcSlab,0.700008674,
1.21,0.6,0.3,1.09,26.98019802,7.762246265,01HjU3lDn5WOGWWXsZ1vFK,0.313594749,IfcSlab,0.0404,
1.21,0.6,0.3,1.09,26.98019802,7.762246265,1HBsyCWv11vwEaDoElYIZq,0.313594749,IfcSlab,0.0404,
1.21,0.6,0.3,1.09,26.98019802,7.762246265,3mS5Ix1D907PS6_XqVt4Oa,0.313594749,IfcSlab,0.0404,
1.21,0.6,0.3,1.09,26.98019802,7.762246265,1M9GtOTmb0y9zzrbwAaiAe,0.313594749,IfcSlab,0.0404,
1.21,0.6,0.3,1.09,26.98019802,7.762246265,2tw3QDFSDD19cAIA6jpSFg,0.313594749,IfcSlab,0.0404,
2.7,2.2,0.3,10.9,21.8,1.848422751,0Iv7Z2HBT5FOzKWPhtU42V,0.924211376,IfcSlab,0.5,
2.7,2.2,0.3,10.9,21.8,1.848422751,0jl_xsV_P4OeVQgFrvx2T3,0.924211376,IfcSlab,0.5,
2.7,2.2,0.3,10.9,21.8,1.848422751,20WCXjGrT0Mes7IkMcPT8Y,0.924211376,IfcSlab,0.5,
2.7,2.2,0.3,10.9,21.8,1.848422751,3uJysHX9XAfg$97uAC4lIQ,0.924211376,IfcSlab,0.5,
2.7,2.2,0.3,10.9,21.8,1.848422751,2d$nQUVtH5i8ulOgXV26ZM,0.924211376,IfcSlab,0.5,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,3NWz$p07HBHhRS5TfXCFuq,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,3UYqhMg6zElQO64rLnewgQ,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,1Q7vSN7v15bQzJ_Iw0KiPz,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,1GiWsHhUr5HBFMl4ObzVRK,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,3FXBwNe2vELBR$VbQMkAnE,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,0Xq84doDT4bhudPNm8GcHM,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,3kVpB8D6LAugzJ0n2a1pgt,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,3z$0YXO8H6xh4v7IQJslQj,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,3z0eyO8Z93FgMBo2i5jrfw,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,0y7GJzNMrAXRHmtLxG6dFE,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,1q9AkVbyP2uP25bC45SS$F,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,0swD$jEsPDe9FPvYXcT_Fi,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,0NPxCUGN565g2LZ_Pp47uq,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,27LYbuuBj2h8ld0YMQKXCX,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,2cTeoFZTf6xf4ve1Sgpl1t,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,0g1b9wDNrC8hsUyxxEzcH7,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,1GtTrf_lf4ChsZ$SM9tpJX,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,3e5mSJfjT17voTzvz0RG3D,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,1pSxEG2rr6zgoLYoEvbIzF,0.653516131,IfcSlab,0.05625,
2.45,0.45,0.3,1.625,28.88888889,11.61806455,3dj1AkCib0yB5EZit13Oks,0.653516131,IfcSlab,0.05625,
7.675,7.38,0.45,114.6685,8.54611006,0.222993664,0xUp88Fb99vAaphf3pNOo1,2.992045357,IfcSlab,13.417625,
7.675,7.38,0.45,114.6685,8.54611006,0.222993664,0E_GB4VlXEMhsAkPpccRSC,2.992045357,IfcSlab,13.417625,
7.675,7.38,0.45,114.6685,8.54611006,0.222993664,3iASXWe9TFARlA$oNumLVa,2.992045357,IfcSlab,13.417625,
7.675,7.38,0.45,114.6685,8.54611006,0.222993664,0dhzZG9wrB2BUeQLFnE0WM,2.992045357,IfcSlab,13.417625,
7.675,7.38,0.45,114.6685,8.54611006,0.222993664,0eOw95Ftz8ouxhngfqpnmz,2.992045357,IfcSlab,13.417625,
7.675,7.38,0.38,106.4208,11.8552384,0.325524467,1P1HuDeiX6$eDeymjNUNcy,2.922132226,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524467,3JkilHr2v6B8GAqSNNVI_y,2.922132226,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524467,0erXUP2Jv3o90g3rVxo2Sp,2.922132226,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524467,1wm0wknPj1lQYtyTvGxDI0,2.922132226,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524467,33RCWHsGj7kvpWT5pcQpxV,2.922132226,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,0fwijrbxHF$OUAhL_DoXl9,2.922131401,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,00U97nJ51ADu9Un2R0RJbi,2.922131401,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,3gxEUcQPP23QLc7sJ27bfx,2.922131401,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,0xsG2MKUfDj969xhpJiyYH,2.922131401,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,0lkGbfCQn2k97dXiG8ko7K,2.922131401,IfcSlab,8.97669,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,14C1RhPQ92nQUKvdg5fGjj,2.922131401,IfcSlab,8.97669,
7.675,7.38,0.61,119.3581,5.424158841,0.135971746,0TDye8xYn3kgd3hFqcneWJ,2.992045357,IfcSlab,22.004905,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,1Mcb7tHkLBAuI0wwXjNdwi,2.922131401,IfcSlab,8.97669,
7.675,7.38,0.61,119.3581,5.424158841,0.135971746,1vWvhwodz6kO57L1qYq7Pq,2.992045357,IfcSlab,22.004905,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,3L1OWOnoz4Ie$NycZm5Oz7,2.922131401,IfcSlab,8.97669,
7.675,7.38,0.61,119.3581,5.424158841,0.135971746,3LvCR8tPr4Ew7wZXSMele6,2.992045357,IfcSlab,22.004905,
7.675,7.38,0.38,106.4208,11.8552384,0.325524375,0Gq_aKB011lg32BgJmYqkx,2.922131401,IfcSlab,8.97669,
